cctv,#genre# 

广东古筝主播陪你看电影,https://migu-bd.hls.huya.com/huyalive/2301303969-2301303969-9884025285009997824-4602731394-10057-A-0-1_2000.m3u8?wsSecret=f65c69068e2c66430a46a5fb3cf4a180&wsTime=5f9510b9&u=0&seqid=16035182667738854&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

【欧美】动作 科幻 巨兽,https://sslproxy.yy.com:4443/livesystem/15013_xv_35325313_35325313_0_0_0-15013_xa_35325313_35325313_0_10_0.m3u8?org=yyweb&uuid=3b497a6231bd4ded9924b89b15eed803&t=1603518267&tk=a947faa4762ffd6282cbfc99f97f664f

林正英JS 鬼片,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352475619_1352475619_0_0_0-15013_xa_1352475619_1352475619_0_0_0.m3u8?org=yyweb&uuid=a950274593a046c8b09ba008b2aca19b&t=1603518267&tk=64eafcf4ab1e69443a647f84c05a9db5

【科幻大片】奥斯卡影帝出演,http://tx2play1.douyucdn.cn/live/3533017rU98YjBd6.flv?uuid=

【港片】赌片 动作,https://sslproxy.yy.com:4443/livesystem/15013_xv_30532977_30532977_0_0_0-15013_xa_30532977_30532977_0_10_0.m3u8?org=yyweb&uuid=fdc39d570f504a3cba01f2ac5a9b9326&t=1603518267&tk=dc41cbf829b8873e62f9609b8485ae30

【火线追凶系列电影】钟汉良x释小龙主演	,https://txdirect.hls.huya.com/huyalive/1524439830-1524439830-6547419214569799680-3049003116-10057-A-0-1_2000.m3u8?wsSecret=9835c18c786b63e9091e2242662ea4fa&wsTime=5f9510bb&u=0&seqid=16035182677264466&ctype=tars_mobile&fs=bgct&t=103

【成龙经典】动作 搞笑,https://sslproxy.yy.com:4443/livesystem/15013_xv_34460526_34460526_0_0_0-15013_xa_34460526_34460526_0_10_0.m3u8?org=yyweb&uuid=bb56cc260d1d469aacd83dd185ec52af&t=1603518268&tk=cc9e9a9fb6c3b6313f2eb94f23ca9756

《动作 惊悚》电影全集,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354665743_1354665743_0_0_0-15013_xa_1354665743_1354665743_0_10_0.m3u8?org=yyweb&uuid=c46e58cc1f224306a787e0f0ed3bca49&t=1603518267&tk=6212b6ca120785517da68aeb8af24699

【杨门女将电影系列】女儿当自强,https://txdirect.hls.huya.com/huyalive/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1_2000.m3u8?wsSecret=774ef5089bb05cf2af21612f17ae3bcd&wsTime=5f9510a6&u=0&seqid=16035182684021718&ctype=tars_mobile&fs=bgct&t=103

电影大全,https://sslproxy.yy.com:4443/livesystem/15013_xv_28882933_28882933_0_0_0-15013_xa_28882933_28882933_0_10_0.m3u8?org=yyweb&uuid=9f9303eb18f04334bcf3c8904b111a26&t=1603518268&tk=4698584286d63d9e5257c947bc484109

x玄幻电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_38915150_38915150_0_0_0-15013_xa_38915150_38915150_0_0_0.m3u8?org=yyweb&uuid=58019e5f83e7406b945ddc8c703fd3a8&t=1603518269&tk=a36440002178fab6752eb62ac3d8bb5d

经典喜剧《炊事班的故事》,https://sslproxy.yy.com:4443/livesystem/15013_xv_78361511_78361511_0_0_0-15013_xa_78361511_78361511_0_0_0.m3u8?org=yyweb&uuid=fad95228f0c242b19756a5d443a58d3f&t=1603518269&tk=2daf9cd652165d57956122719077f506

扁豆看电影,https://txdirect.hls.huya.com/huyalive/94525224-2703099090-11609722189397360640-4587890396-10057-A-0-1_2000.m3u8?wsSecret=952814481c10b4f645764c395a3d3a9d&wsTime=5f9510bd&u=0&seqid=16035182699717800&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

僵尸 喜剧 动作 古惑,https://sslproxy.yy.com:4443/livesystem/15013_xv_98330212_98330212_0_0_0-15013_xa_98330212_98330212_0_10_0.m3u8?org=yyweb&uuid=0f4e3840cf5d4acab4ddfc777645c23f&t=1603518270&tk=4346456ce90e2d00936b99d8adebde26

电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_37859000_37859000_0_0_0-15013_xa_37859000_37859000_0_10_0.m3u8?org=yyweb&uuid=0ab9c0061ec549009d2c6d2f3cba19de&t=1603518270&tk=dd3064cd649ceda1a8b8a84d700924eb

搞笑赌片动作,https://sslproxy.yy.com:4443/livesystem/15013_xv_75301320_75301320_0_0_0-15013_xa_75301320_75301320_0_10_0.m3u8?org=yyweb&uuid=ec0cbd05a33b4c9481618eb9618f7698&t=1603518270&tk=95a1732435475350960eb7e8022386d5

港片 赌片 枪战,https://sslproxy.yy.com:4443/livesystem/15013_xv_29460894_29460894_0_0_0-15013_xa_29460894_29460894_0_10_0.m3u8?org=yyweb&uuid=9543a4f718604c1092d94ca8c72affe6&t=1603518269&tk=083ab862a61ad91be77bd408e8889969

看喜欢的电影做喜欢的事情,https://sslproxy.yy.com:4443/livesystem/15013_xv_1334981613_1334981613_0_0_0-15013_xa_1334981613_1334981613_0_0_0.m3u8?org=yyweb&uuid=1d66020e72d840369b2214b63ec5c84b&t=1603518271&tk=57f32cf9d5b6ea2771f0672d39691813

24小时电影频道,https://sslproxy.yy.com:4443/livesystem/15013_xv_1453382751_1453382751_0_0_0-15013_xa_1453382751_1453382751_0_10_0.m3u8?org=yyweb&uuid=87b3b33e2b1e45eda7836b7b98f2cf37&t=1603518271&tk=17e7ec23d0fc5bda6be6f624d5c1e6a5

点进来看电影呀,https://sslproxy.yy.com:4443/livesystem/15013_xv_72576700_72576700_0_0_0-15013_xa_72576700_72576700_0_10_0.m3u8?org=yyweb&uuid=866ab7c4a81f4333a777d07d4cb3518e&t=1603518272&tk=52f3b7c00b0dc0bd5624277f7c74fd29

科幻动作战争铁血异虫,https://sslproxy.yy.com:4443/livesystem/15013_xv_23206872_23206872_0_0_0-15013_xa_23206872_23206872_0_10_0.m3u8?org=yyweb&uuid=0c49f27f591547db97b0845ab01bf35d&t=1603518271&tk=1de3b6b8d8ce9fc2f3daffd36d8a9b8c

【欧美电影】超燃巨作 ,https://sslproxy.yy.com:4443/livesystem/15013_xv_26623173_26623173_0_0_0-15013_xa_26623173_26623173_0_10_0.m3u8?org=yyweb&uuid=15346e4b52074d78b941f867f9238885&t=1603518272&tk=e3327bb1f146160865d2cc40b4082a48

全网最清晰林正英,http://tx2play1.douyucdn.cn/live/7356023rbyMrIPiJ.flv?uuid=

❤️小怡寳❤️喜剧 动作 科幻 恐怖,http://tx2play1.douyucdn.cn/live/434971rpUpqSEWPB.flv?uuid=

【周星驰】精彩不间断,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354330541_1354330541_0_0_0-15013_xa_1354330541_1354330541_0_0_0.m3u8?org=yyweb&uuid=9f240e87d31d480289dda66cba43b369&t=1603518273&tk=c3fe9b33c051ebc8606f23fbfffc5600

【星雨】华语 经典 电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_21090129_21090129_0_0_0-15013_xa_21090129_21090129_0_0_0.m3u8?org=yyweb&uuid=27a6518fbe9e4f0ba9299e0f2f7fe1b2&t=1603518272&tk=6e8becbc3305371c84d441a6e44d76e0

【没有名字的绝版电影】,https://sslproxy.yy.com:4443/livesystem/15013_xv_93299109_93299109_0_0_0-15013_xa_93299109_93299109_0_0_0.m3u8?org=yyweb&uuid=8ac9db6e0c7746c192dd98c8d23321fb&t=1603518273&tk=52b407ba57acfdbf2b388aee1308f091

电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_33890093_33890093_0_0_0-15013_xa_33890093_33890093_0_0_0.m3u8?org=yyweb&uuid=6fe7e7603a534d00a4b118a33c12500f&t=1603518275&tk=62b7ae829e8d4d44f9811a1b8edc3428

林正英-惊险刺激电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_28996058_28996058_0_0_0-15013_xa_28996058_28996058_0_10_0.m3u8?org=yyweb&uuid=a3bd26e139094fdca4ae9b1f318fc164&t=1603518275&tk=af443d424bcc87c813233f3943c45309

【刘德华】拆弹专家 帝国华梦	,https://txdirect.hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1_2000.m3u8?wsSecret=b196b06333455aeb5e9e7263a2c58fab&wsTime=5f9510bf&u=0&seqid=16035182754998870&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

僵尸女鬼-恐怖搞笑奇幻,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353831640_1353831640_0_0_0-15013_xa_1353831640_1353831640_0_10_0.m3u8?org=yyweb&uuid=3ef95da79e35430ebfbcdedb5043b0e0&t=1603518275&tk=5a6db29c4d222d71bc0754030b3fa91d

电影电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1450496699_1450496699_0_0_0-15013_xa_1450496699_1450496699_0_0_0.m3u8?org=yyweb&uuid=2e28f65addfb4e95ad2262cf0e1094cc&t=1603518276&tk=ba416c9166eddfabd77f966c93075bd6

新电影【林正英】鬼片,https://sslproxy.yy.com:4443/livesystem/15013_xv_1450501559_1450501559_0_0_0-15013_xa_1450501559_1450501559_0_0_0.m3u8?org=yyweb&uuid=898b85b82357416ca13624e517aac518&t=1603518276&tk=8a3988025e6c6545652881abae058842

[ 呆 呆 ] 欧美电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353245560_1353245560_0_0_0-15013_xa_1353245560_1353245560_0_10_0.m3u8?org=yyweb&uuid=40978ea8f4bd4d80806ead77a388a916&t=1603518276&tk=7989ceb4c3e757d6d6602298f4ae1d14

【科幻系列】硬核浪漫,https://txdirect.hls.huya.com/src/1423782061-1423782061-6115097388626477056-2847687578-10057-A-0-1_2000.m3u8?wsSecret=cdcf32569766758d049f8bb4043d5e8a&wsTime=5f9510c2&u=0&seqid=16035182769975722&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

【电影】全程高能,https://sslproxy.yy.com:4443/livesystem/15013_xv_29170933_29170933_0_0_0-15013_xa_29170933_29170933_0_10_0.m3u8?org=yyweb&uuid=73122d74fc2f4a3699c02d9c0c2d94b6&t=1603518277&tk=7ba980063dc19b959c151a141b31937d

科幻 恐怖 悬疑 惊悚 漫威 动作 港片,http://tx2play1.douyucdn.cn/live/7574166rmgonY2Hg.flv?uuid=

欧美 科幻 灾难,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353426319_1353426319_0_0_0-15013_xa_1353426319_1353426319_0_10_0.m3u8?org=yyweb&uuid=a691fc603a684f54b9fbd5d0fff06db2&t=1603518278&tk=a99d8e593084d6cf3ffa5af49c2ca7bc

【马大帅】搞笑乡村喜剧,https://sslproxy.yy.com:4443/livesystem/15013_xv_1455668120_1455668120_0_0_0-15013_xa_1455668120_1455668120_0_10_0.m3u8?org=yyweb&uuid=ce3b1c52727b4c1f9403e91d96f68850&t=1603518279&tk=36f1a221c2053a429f0d534db72b27cf

电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_37587300_37587300_0_0_0-15013_xa_37587300_37587300_0_0_0.m3u8?org=yyweb&uuid=c20ab5284c544414b893c7d1f09eee9f&t=1603518279&tk=1ebfff6d4336ba98e5ea02ef8d7a6cca

电影笔记,https://txdirect.hls.huya.com/huyalive/1199512037772-1199512037772-5223376824091803648-2399024199000-10057-A-0-1_2000.m3u8?wsSecret=600c5d629e963a991bb5530089e567d3&wsTime=5f9510c7&u=0&seqid=16035182805020718&ctype=tars_mobile&fs=bgct&t=103

林正英-搞笑经典电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_27635899_27635899_0_0_0-15013_xa_27635899_27635899_0_10_0.m3u8?org=yyweb&uuid=071c49ada3814ca4a0b772df696747c0&t=1603518280&tk=85653aa4f50dc30ebd4c73f633bd4a74

电影电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1349104864_1349104864_0_0_0-15013_xa_1349104864_1349104864_0_10_0.m3u8?org=yyweb&uuid=95cc8b2eeb044b0599bc267a33783b84&t=1603518280&tk=29b130a078157d716eed754830ed4fd9

电影很精彩哦,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353587611_1353587611_0_0_0-15013_xa_1353587611_1353587611_0_0_0.m3u8?org=yyweb&uuid=68386d4f14244337a54a33a3df12df14&t=1603518280&tk=bb76e4c79999b4adc8efed02e81ea07a

【陪你看电影】小姐姐陪你看经典警匪片，烧脑斗智,https://tx.hls.huya.com/huyalive/1199548668327-1199548668327-5380703859851132928-2399097460110-10057-A-0-1_2000.m3u8?wsSecret=12ce76f22f5d74193c01dd78db477ada&wsTime=5f9510c7&u=0&seqid=16035182808785980&ctype=tars_mobile&txyp=o%3Aq5%3B&fs=bgct&t=103

【周星驰】经典电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_13973158_13973158_0_0_0-15013_xa_13973158_13973158_0_10_0.m3u8?org=yyweb&uuid=1eb39a9c83fa426fb890a32a4027bb2c&t=1603518279&tk=a2661bc9fdb8a04650fb5b53a608aaa0

【禁忌】恐怖、丧尸、惊悚,http://tx2play1.douyucdn.cn/live/5129261rCkFXcjSw.flv?uuid=

周润发电影 小马哥归来,https://migu-bd.hls.huya.com/src/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1-imgplus_2000.m3u8?wsSecret=b501572aa3ec5eec79f50a22cde6e2ca&wsTime=5f9510bc&u=0&seqid=16035182815354106&ctype=tars_mobile&txyp=o%3Az27%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103

电影电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_37999586_37999586_0_0_0-15013_xa_37999586_37999586_0_0_0.m3u8?org=yyweb&uuid=834b47943d2f4475840b2a73ea265d38&t=1603518281&tk=13b196293c0bcd400e150471462099c7

电影狂人A,https://tx.hls.huya.com/src/1447405089-1447405089-6216557521318969344-4349145444-10057-A-0-1_2000.m3u8?wsSecret=c8c6f41c9d4fce030ed3961de07424f8&wsTime=5f9510c9&u=0&seqid=16035182819303536&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103

【刘德华电影全集】,https://sslproxy.yy.com:4443/livesystem/15013_xv_35943935_35943935_0_0_0-15013_xa_35943935_35943935_0_10_0.m3u8?org=yyweb&uuid=49debfb31b15453594af044a25c3e3b2&t=1603518281&tk=90101e10bcce08d4f922bdeabdec3f35

灾难丶特种,https://sslproxy.yy.com:4443/livesystem/15013_xv_1455070401_1455070401_0_0_0-15013_xa_1455070401_1455070401_0_0_0.m3u8?org=yyweb&uuid=bdb1e1d692004007899b53a4c2a01a4a&t=1603518281&tk=12586f5f4c8459712c5718ce381bda6b

各国赌片 搏一搏单车变摩托,https://tx.hls.huya.com/src/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1-imgplus_2000.m3u8?wsSecret=5175337f07c9cb666e944b0c65cb40c4&wsTime=5f9510bf&u=0&seqid=16035182825198720&ctype=tars_mobile&txyp=o%3An4%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

老电影故事,https://tx.hls.huya.com/src/94525224-2685203800-11532862504094924800-2922695320-10057-A-0-1_2000.m3u8?wsSecret=2aec80a64e0d67cab70038eb72b0b20f&wsTime=5f9510ca&u=0&seqid=16035182828260534&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

电影最top开播啦,https://tx.hls.huya.com/src/94525224-2672048638-11476361513531342848-3153216706-10057-A-0-1_2000.m3u8?wsSecret=7d46b4f64e217363f2e6789644ab5f36&wsTime=5f9510ca&u=0&seqid=16035182829347622&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

顶级欧美电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_24923327_24923327_0_0_0-15013_xa_24923327_24923327_0_10_0.m3u8?org=yyweb&uuid=7960ab8b662a4d10b517f77889d0c97d&t=1603518282&tk=dd950977e80b79d66364fb9df4f1bd01

【周星驰】经典搞笑电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1463505959_1463505959_0_0_0-15013_xa_1463505959_1463505959_0_10_0.m3u8?org=yyweb&uuid=b26c806be5f042208bdd09337649f5d0&t=1603518283&tk=abb05041c801b15628391c53c673db83

全天24时播放电影鬼片,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354127609_1354127609_0_0_0-15013_xa_1354127609_1354127609_0_0_0.m3u8?org=yyweb&uuid=461a7d5ffd3e46c897d153e01268875d&t=1603518283&tk=d0676819d9f3715e664a18a521b712e5

科幻动作剧场,http://tx2play1.douyucdn.cn/live/7136517rfFMaqL7U.flv?uuid=

大宝陪你看电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_26570319_26570319_0_0_0-15013_xa_26570319_26570319_0_0_0.m3u8?org=yyweb&uuid=5cb5ff9f09b7434591a3959fb4f756e1&t=1603518283&tk=71543beefa52d730a53a35bfc36f19ed

欧美科幻电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_30259681_30259681_0_0_0-15013_xa_30259681_30259681_0_0_0.m3u8?org=yyweb&uuid=4a8ff85dd22c49028ce3eaa1ced84cfc&t=1603518284&tk=89374d085fba83ecf4ec9777ff30307b

电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1351496216_1351496216_0_0_0-15013_xa_1351496216_1351496216_0_10_0.m3u8?org=yyweb&uuid=3427b1f76bfd4580a1df5a815368da07&t=1603518285&tk=8c9e1e072c55b14f7ea949b2779ce3b0

小冉看电影,https://tx.hls.huya.com/src/1445492508-1445492508-6208343048473018368-4707289134-10057-A-0-1_2000.m3u8?wsSecret=85c87ea27466f86cef42f17c78ffe833&wsTime=5f9510cd&u=0&seqid=16035182858457040&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

青年电影馆,https://tx.hls.huya.com/src/1199532722561-1199532722561-5312217316371464192-2399065568578-10057-A-0-1_2000.m3u8?wsSecret=ac57020ab143c36ca4f1a89357ad06b3&wsTime=5f9510cd&u=0&seqid=16035182862975684&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

科幻梦工厂,https://tx.hls.huya.com/src/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1-imgplus_2000.m3u8?wsSecret=a5a36a7e1b819c862b13bad0c17c1dc2&wsTime=5f9510cd&u=0&seqid=16035182864516892&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

【林正英】经典500部,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353059120_1353059120_0_0_0-15013_xa_1353059120_1353059120_0_0_0.m3u8?org=yyweb&uuid=b1f0f36fab5a4c0abbdd82b1e99ed3ec&t=1603518286&tk=044710eb064ee170cb8328ed0cfd0f42

无比看电影精选,https://tx.hls.huya.com/src/1199519786002-1199519786002-5256655218543689728-2399039695460-10057-A-0-1_2000.m3u8?wsSecret=2b5aeb7c191d66c18ce8098686f67ebc&wsTime=5f9510cd&u=0&seqid=16035182867164898&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

湖南小萝莉陪你看电影，,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353767678_1353767678_0_0_0-15013_xa_1353767678_1353767678_0_10_0.m3u8?org=yyweb&uuid=11ab057d13a74f7b8c90bedf68c7eb7c&t=1603518287&tk=b46c36a87f6fc12388c0d4ef5955b661

最新-军旅-动作片-超清,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352917533_1352917533_0_0_0-15013_xa_1352917533_1352917533_0_0_0.m3u8?org=yyweb&uuid=704165e0aefd440dbe507b84fdd5e63a&t=1603518286&tk=7b409481916fb705e7ac13196cfdf8ba

恐怖片 僵尸片,https://sslproxy.yy.com:4443/livesystem/15013_xv_25602101_25602101_0_0_0-15013_xa_25602101_25602101_0_0_0.m3u8?org=yyweb&uuid=a940dc3a68d5476ba7d8656accd5516e&t=1603518287&tk=cb2b6f69fcf7f55cb4b026fe469dfccf

【高分电影】24H不间断,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382632937_1382632937_0_0_0-15013_xa_1382632937_1382632937_0_0_0.m3u8?org=yyweb&uuid=01855e9291a143d489e2ea8c75a338e6&t=1603518288&tk=3f40330e85dea82a320b746f0d88786b

《欧美电影》狙击  动作,https://sslproxy.yy.com:4443/livesystem/15013_xv_1331053117_1331053117_0_0_0-15013_xa_1331053117_1331053117_0_10_0.m3u8?org=yyweb&uuid=5233b97abb3144b78fcc2489571ccfe0&t=1603518288&tk=252a89686eb3c7fd96339c1caf4d4e34

高清电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1350998397_1350998397_0_0_0-15013_xa_1350998397_1350998397_0_0_0.m3u8?org=yyweb&uuid=105cd4d789c8425ea22ed98c392fffa7&t=1603518289&tk=da95a39b7684dfe07c21b0efa93be167

好看电影来咯,https://sslproxy.yy.com:4443/livesystem/15013_xv_36006777_36006777_0_0_0-15013_xa_36006777_36006777_0_10_0.m3u8?org=yyweb&uuid=f0021e459d75413c8e724cd4e41fd975&t=1603518289&tk=40603aac5843167526bb662f8f64b3fe

电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353500637_1353500637_0_0_0-15013_xa_1353500637_1353500637_0_0_0.m3u8?org=yyweb&uuid=34b074d3d67f424da0d6edd362111a61&t=1603518289&tk=ee8dd84a88174e3d5a5e3ca6909d3ace

西施撩电影,https://tx.hls.huya.com/src/1417211606-1417211606-6086877499281637376-3502890350-10057-A-0-1_2000.m3u8?wsSecret=aa2715d5eaa7d642daa0af09ef4d1c50&wsTime=5f9510d2&u=0&seqid=16035182909245322&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_23870569_23870569_0_0_0-15013_xa_23870569_23870569_0_0_0.m3u8?org=yyweb&uuid=81c66e88580a4086aa352e2ae0712019&t=1603518290&tk=f80081811152827081423e04dbd7fcff

【经典动作】24H连播,https://sslproxy.yy.com:4443/livesystem/15013_xv_88277869_88277869_0_0_0-15013_xa_88277869_88277869_0_0_0.m3u8?org=yyweb&uuid=b8c7776d353e4ca0bc387c49ceba8a59&t=1603518291&tk=3b6077ac2d04e52740f70ee4918dcc7f

【科幻精彩】,https://sslproxy.yy.com:4443/livesystem/15013_xv_37988782_37988782_0_0_0-15013_xa_37988782_37988782_0_0_0.m3u8?org=yyweb&uuid=cd3827772cd14081836738eb9fa54000&t=1603518291&tk=4c4357998cc9d6e2654cf7575a2acb8d

✨蚂蚱✨秋天的第N部电影,http://tx2play1.douyucdn.cn/live/6079455rqzZ118Ga.flv?uuid=

电影十里廊带你看好片,https://tx.hls.huya.com/src/1199511957710-1199511957710-5223032960420151296-2399024038876-10057-A-0-1_2000.m3u8?wsSecret=55bf38ba28ecee39708d6593b950fd6d&wsTime=5f9510d3&u=0&seqid=16035182922433536&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

喜剧人搞笑上演东北版让子弹飞,https://txdirect.hls.huya.com/src/1423782056-1423782056-6115097367151640576-2847687568-10057-A-0-1_2000.m3u8?wsSecret=130d54ec909a5d26b3ae06d1592b7a18&wsTime=5f9510be&u=0&seqid=16035182931546134&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

搞笑周星驰系列,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352227227_1352227227_0_0_0-15013_xa_1352227227_1352227227_0_10_0.m3u8?org=yyweb&uuid=4c90244c01ab408da5d2bb92ba622afa&t=1603518293&tk=e73850672d459ecc7f7c5564af29b04b

【电影黑匣子】用心去解读每一部电影,http://tx2play1.douyucdn.cn/live/8706652r87uCgRxK.flv?uuid=

总之看电影的直播间,http://tx2play1.douyucdn.cn/live/8978669rAtsNR0u7.flv?uuid=

过啥节 一起看电影不香嘛	,https://txdirect.hls.huya.com/src/1394575536-1394575536-5989656318921670656-2789274528-10057-A-0-1_2000.m3u8?wsSecret=c712196ee906b9ebd43b0dbb43498eb8&wsTime=5f9510be&u=0&seqid=16035182952098430&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

林正英精选,https://sslproxy.yy.com:4443/livesystem/15013_xv_1461244449_1461244449_0_0_0-15013_xa_1461244449_1461244449_0_0_0.m3u8?org=yyweb&uuid=112665fd351c483b8eba34a59e78bd8a&t=1603518294&tk=eaa29b9c3ded598ff71c0e3e7021ca2c

动作大片·入股不亏！,https://txdirect.hls.huya.com/huyalive/1449698649-1449698649-6226408286510383104-2847699168-10057-A-0-1_2000.m3u8?wsSecret=c7063913e597a1de8b35bc8e3e8eac1a&wsTime=5f9510be&u=0&seqid=16035182964157152&ctype=tars_mobile&fs=bgct&t=103

喜剧大片 太下饭啦,https://txdirect.hls.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1_2000.m3u8?wsSecret=35badb4ee22f101cd46dd05e6c6c7862&wsTime=5f9510c5&u=0&seqid=16035182967398478&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

【搞笑僵尸鬼片】林正英,https://sslproxy.yy.com:4443/livesystem/15013_xv_1461087471_1461087471_0_0_0-15013_xa_1461087471_1461087471_0_0_0.m3u8?org=yyweb&uuid=2689a20ecf0047ccb2c0a5134bcadcfd&t=1603518296&tk=94a75f9279c9e020503d8d28af7abff9

电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_29945997_29945997_0_0_0-15013_xa_29945997_29945997_0_0_0.m3u8?org=yyweb&uuid=805ba2fd819e4f85ab0eba159ffa80c1&t=1603518296&tk=9963b2b45d2533b2bc4aecd392e7b4bb

顾九撩电影,https://tx.hls.huya.com/src/94525224-2711954902-11647757612316884992-4635579152-10057-A-0-1_2000.m3u8?wsSecret=b996fc32f65e706088e32ea96e77adf2&wsTime=5f9510d8&u=0&seqid=16035182976555598&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103

【喜剧专场】我们一起找乐子,https://tx.hls.huya.com/src/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1_2000.m3u8?wsSecret=9dc7648ddc394120ad57363de6296ba7&wsTime=5f9510c3&u=0&seqid=16035182979886616&ctype=tars_mobile&txyp=o%3An9%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

《高分电影》超清,https://sslproxy.yy.com:4443/livesystem/15013_xv_38650266_38650266_0_0_0-15013_xa_38650266_38650266_0_10_0.m3u8?org=yyweb&uuid=b8a72ab441ca4e899083965a247608e5&t=1603518297&tk=64cbd6556f5212cf001cf301d5569d63

电影电影电影电影电影,https://sslproxy.yy.com:4443/livesystem/15013_xv_84626290_84626290_0_0_0-15013_xa_84626290_84626290_0_10_0.m3u8?org=yyweb&uuid=cca0cb511925420db482c94b886eeee8&t=1603518297&tk=5c75e68910213b9ab2787bc9d8b7f188

